 l	b	Vlsr	...
 50.29   0.69    25.9   pmg08    0.27   1.40  ccg+98  -100000    -100000  -100000     kfar    pmg08    9.0    7.4    37.0    8.3    6.9    35.1    8.6   7.3     35.9 
 51.10   0.20    42.9  pbd+03    5.90   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    7.1    6.8    90.3    6.5    6.4    85.1    6.8   6.8     87.7 
 51.17  -0.74    44.3    ab09    0.04   4.85     GB6  -100000    -100000  -100000     kfar     ab09    6.9    6.8    17.1    6.3    6.4    16.1    6.6   6.7     16.6 
 51.20   0.10    55.3  pbd+03   41.00   2.70  pbd+03  -100000    -100000  -100000     ktan     hh09    5.3    6.6   141.7    5.0    6.2   136.3    5.3   6.6    141.7 
 51.36   0.00    52.7    ab09    4.00   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    6.5    6.5    74.8    6.2    6.1    72.5    5.2   6.6     64.5 
 52.20   0.70     2.2  pbd+03    2.00   2.70  pbd+03  -100000    -100000  -100000     kout     hh09   10.4    8.5    81.2  -100000   -100000   -100000      9.9   8.2     78.6 
 52.20  -0.50    47.6  pbd+03    3.00   2.70  pbd+03  -100000    -100000  -100000     ktan     hh09    5.2    6.7    58.5    4.9    6.3    56.2    5.2   6.6     58.5 
 52.23   0.74    -3.0  was+03    0.24   4.86  was+03  -100000    -100000  -100000     kfar   was+03   10.9    8.8    42.1   10.0    8.1    39.7   10.2   8.4     40.3 
 52.80   0.30    16.6  pbd+03    0.50   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    9.1    7.9    46.8    8.4    7.3    44.4    8.7   7.6     45.4 
 52.94  -0.59    43.5    ab09    7.00   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    6.1    6.8    86.4    5.4    6.4    79.7    5.7   6.8     82.6 
 53.18   0.16     8.3    kb94    9.00   2.70  pbd+03  -100000    -100000  -100000     kfar     kb94    9.7    8.2   127.9    9.0    7.6   121.7    9.2   7.9    123.5 
 53.50   0.00    24.0   rus03    0.60   2.70  pbd+03   1.4    0.4    rus03   knear   pdd04    1.8    7.6    14.3  -100000   -100000     14.3  -100000   -100000     14.3 
 53.60   0.20    38.0  pbd+03    7.00   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    6.7    7.0    91.9    6.1    6.6    86.3    6.4   7.0     89.1 
 54.10  -0.06    42.8    ab09    0.34   4.86  was+03  -100000    -100000  -100000     kfar     ab09    5.4    6.9    29.6    5.3    6.5    29.2    4.9   6.9     27.7 
 55.10   2.40   -79.7  pbd+03    1.10   2.70  pbd+03  -100000    -100000  -100000     kout     hh09   19.1   15.8    99.7   17.3   14.3    93.3   16.7  13.7     91.2 
 55.90  -3.80    29.6   rus03  -100000    -100000   -100000     4.5    1.3    rus03  -100000    -100000    -100000   -100000   -100000    -100000   -100000   -100000    -100000   -100000  -100000    
 57.55  -0.27     6.3  was+03    0.24   4.86  was+03  -100000    -100000  -100000     kfar   was+03    8.8    8.3    36.5    8.1    7.7    34.5    8.2   8.0     34.8 
 59.50  -0.20    29.4  pbd+03   15.00   2.70  pbd+03   2.3    0.25   rus03  -100000    -100000    -100000   -100000     58.1  -100000   -100000     58.1  -100000   -100000     58.1 
 59.60   0.92    46.8  was+03    0.05   4.86  was+03  -100000    -100000  -100000     ktan   was+03    4.3    7.3    13.4    4.0    6.9    12.8    4.3   7.3     13.4 
 59.80   0.20    -3.3  pbd+03    1.10   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    9.1    8.8    60.8    8.3    8.1    57.2    8.4   8.4     57.6 
 60.90  -0.10    18.6  pbd+03    2.00   2.70  pbd+03   2.2    0.3    rus03   knear  ahck02    1.7    7.8    28.8  -100000   -100000     28.8  -100000   -100000     28.8 
 61.50   0.10    27.3  pbd+03    9.00   2.70  pbd+03   2.2    0.3    rus03  -100000    -100000    -100000   -100000     47.6  -100000   -100000     47.6  -100000   -100000     47.6 
 62.90   0.10    19.2  pbd+03    0.60   2.70  pbd+03   2.2    0.3    rus03  -100000    -100000    -100000   -100000     19.3  -100000   -100000     19.3  -100000   -100000     19.3 
 62.90   0.10    19.2  pbd+03    0.30   2.70  pbd+03   2.2    0.3    rus03   knear   pdd04    1.9    7.8    15.3  -100000   -100000     15.3  -100000   -100000     15.3 
 63.05  -0.34    -9.3  was+03    0.04   4.86  was+03  -100000    -100000  -100000     kfar   was+03    8.9    9.1    20.3    8.1    8.4    19.1    8.0   8.7     18.9 
 63.20   0.40    15.3  pbd+03    5.10   2.70  pbd+03  -100000    -100000  -100000     knear   pdd04    1.4    8.0    29.1    1.6    7.4    31.8    2.0   7.8     36.9 
 63.20   0.50    19.4  pbd+03    7.00   2.70  pbd+03   2.2    0.3    rus03   knear   pdd04    1.9    7.8    43.8  -100000   -100000     43.8  -100000   -100000     43.8 
 64.10  -0.50    23.6  pbd+03    1.50   2.70  pbd+03   3.9    0.5    rus03  -100000    -100000    -100000   -100000     38.4  -100000   -100000     38.4  -100000   -100000     38.4 
 66.80   0.90    21.0  pbd+03    0.60   2.70  pbd+03  -100000    -100000  -100000     ktan     hh09    3.3    7.8    25.3    3.2    7.4    24.8    3.3   7.7     25.3 
 68.10   0.90   -32.5  pbd+03    0.90   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    9.9   10.3    60.2    8.9    9.5    56.1    8.8   9.7     55.7 
 68.20   1.00  -100000    pbd+03   10.00   2.70  pbd+03   3.6    1.1    rus03  -100000    -100000    -100000   -100000     68.4  -100000   -100000     68.4  -100000   -100000     68.4 
 69.90   1.50   -63.2  pbd+03    4.90   2.70  pbd+03  -100000    -100000  -100000     kout     hh09   12.7   12.6   125.0   11.5   11.5   117.0   11.1  11.4    114.3 
 70.20   1.70   -22.9  pbd+03    2.20   2.70  pbd+03   7.0    1.5    rus03  -100000    -100000    -100000   -100000     64.4  -100000   -100000     64.4  -100000   -100000     64.4 
 70.29   1.60   -24.2  ahck02    4.37   4.86  ahck02   7.0    1.5    rus03  -100000    -100000    -100000   -100000     82.5  -100000   -100000     82.5  -100000   -100000     82.5 
 70.33   1.59   -21.1  ahck02    2.21   4.86  ahck02   7.0    1.5    rus03  -100000    -100000    -100000   -100000     65.7  -100000   -100000     65.7  -100000   -100000     65.7 
 71.60   2.80    16.0  pbd+03    5.30   2.70  pbd+03   2.8    0.8    rus03  -100000    -100000    -100000   -100000     46.8  -100000   -100000     46.8  -100000   -100000     46.8 
 74.80   0.60    -2.2  pbd+03   11.70   2.70  pbd+03   3.1    0.9    rus03  -100000    -100000    -100000   -100000     65.3  -100000   -100000     65.3  -100000   -100000     65.3 
 75.40  -0.40    -0.8  pbd+03    0.70   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.9    8.7    34.6    4.1    8.0    30.7    3.6   8.4     28.2 
 75.80   0.30    -8.5  pbd+03    5.00   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    5.7    9.0    73.8    5.0    8.3    67.6    4.6   8.6     64.0 
 75.80   0.40    -4.2  pbd+03   11.80   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    5.2    8.8    92.4    4.5    8.2    83.9    4.1   8.5     78.9 
 76.20  -0.30   -28.2  pbd+03    1.50   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    7.7   10.0    60.4    6.9    9.2    56.1    6.6   9.4     54.5 
 77.40  -3.70     8.1   rus03    0.10   2.70  pbd+03   2.6    0.8    rus03  -100000    -100000    -100000   -100000     11.9  -100000   -100000     11.9  -100000   -100000     11.9 
 78.00  -0.00    -1.0  pbd+03   17.90   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.2    8.7    92.1    3.5    8.0    81.6    2.7   8.4     68.6 
 78.00   0.60     1.3  pbd+03    9.00   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.9    8.6    69.7  -100000   -100000   -100000      1.8   8.3     41.6 
 78.20  -0.40     0.5  pbd+03   44.20   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.0    8.6   120.5  -100000   -100000   -100000      1.7   8.3     68.1 
 78.30   1.40    -0.9  pbd+03    1.70   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.1    8.7    41.3    3.4    8.0    36.5    2.6   8.4     30.5 
 78.30   1.50    -3.7  pbd+03    3.10   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.5    8.8    53.7    3.8    8.1    48.0    3.2   8.5     42.8 
 78.30   2.80    -5.4  pbd+03    3.60   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.8    8.9    59.0    4.1    8.2    53.1    3.6   8.5     48.7 
 78.40   2.70    -0.5  pbd+03    1.50   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.1    8.7    39.7    3.3    8.0    34.4    2.4   8.4     27.8 
 78.50  -0.00    -7.8  pbd+03    4.90   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    5.0    9.0    67.2    4.3    8.3    60.8    3.8   8.6     56.0 
 78.50   1.20    -4.5  pbd+03  155.20   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.6    8.8   201.0    3.9    8.2   180.1    3.3   8.5    161.1 
 78.60   0.80    -4.5  pbd+03    8.00   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.6    8.8    74.8    3.9    8.2    67.0    3.3   8.5     59.9 
 78.70  -0.60    -7.9  pbd+03   15.50   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    5.0    9.0    98.6    4.3    8.3    89.2    3.8   8.6     82.1 
 78.70   0.90     3.0  pbd+03    5.90   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.4    8.5    55.3  -100000   -100000   -100000      1.6   8.3     33.5 
 79.20  -0.30    -3.3  pbd+03    5.00   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.3    8.8    61.1    3.6    8.1    54.3    2.8   8.4     45.9 
 79.20  -0.10    -5.0  pbd+03   21.80   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.5    8.8   103.0    3.8    8.2    92.0    3.2   8.5     82.1 
 79.20   0.30    -3.9  pbd+03    5.30   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.4    8.8    63.3    3.6    8.1    55.4    3.0   8.5     49.0 
 79.30   1.30   -41.2  pbd+03   27.50   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    8.4   10.8   168.7    7.5    9.9   156.4    7.1  10.0    150.8 
 79.30   0.30     8.5  pbd+03   34.30   2.70  pbd+03  -100000    -100000  -100000     ktan     hh09    1.6    8.4    60.1    1.5    7.9    57.6    1.6   8.3     60.1 
 79.40  -0.80     1.6  pbd+03   24.40   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.4    8.6    88.7  -100000   -100000   -100000      1.6   8.4     53.7 
 79.40   2.40     3.0  pbd+03   70.70   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.2    8.5   121.4  -100000   -100000   -100000      1.6   8.4     76.5 
 79.80   0.10    -7.2  pbd+03    1.90   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.7    8.9    47.0    4.0    8.3    42.2    3.4   8.6     37.9 
 80.00  -0.00    -1.0  pbd+03    4.20   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.7    8.7    52.2    3.0    8.0    45.4    1.5   8.4     28.6 
 80.00   0.90   -14.8  pbd+03    3.20   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    5.5    9.3    62.1    4.8    8.6    56.7    4.4   8.9     53.5 
 80.00   1.50   -15.4  pbd+03    4.30   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    5.6    9.3    69.3    4.9    8.6    63.4    4.5   8.9     59.9 
 80.00   2.10    -4.7  pbd+03   28.10   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.3    8.8   108.7    3.6    8.2    96.6    3.0   8.5     85.5 
 80.10  -0.10    -2.2  pbd+03   66.00   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.9    8.7   135.4    3.2    8.1   118.7    2.2   8.4     92.4 
 80.20   0.80    -1.2  pbd+03    2.10   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.7    8.7    41.4    3.0    8.0    36.0    1.4   8.4     21.7 
 80.30   0.70   -62.4  pbd+03    4.90   2.70  pbd+03  -100000    -100000  -100000     kout     hh09   10.4   12.3   109.4    9.3   11.2   101.5    8.8  11.2     97.9 
 80.30   0.80   -63.4  pbd+03   25.30   2.70  pbd+03  -100000    -100000  -100000     kout     hh09   10.5   12.4   190.4    9.4   11.3   176.9    8.9  11.3    170.5 
 80.40   0.40     9.7  pbd+03   53.20   2.70  pbd+03  -100000    -100000  -100000     ktan     hh09    1.4    8.4    63.6    1.3    7.9    60.5    1.4   8.3     63.6 
 80.40   0.50     7.5  pbd+03   30.80   2.70  pbd+03  -100000    -100000  -100000     ktan     hh09    1.4    8.4    53.0    1.3    7.9    50.4    1.4   8.3     53.0 
 80.60   1.50    11.3  pbd+03   15.70   2.70  pbd+03  -100000    -100000  -100000     ktan     hh09    1.4    8.4    42.4    1.3    7.9    40.4    1.4   8.3     42.4 
 80.90  -0.30     0.6  pbd+03    3.90   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.2    8.6    46.2  -100000   -100000   -100000      1.3   8.4     25.3 
 80.90  -0.20    -1.0  pbd+03   30.20   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.5    8.7    97.1    2.7    8.0    81.7    1.3   8.4     50.2 
 80.90  -0.10    -2.1  pbd+03   14.00   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.7    8.7    78.0    3.0    8.1    67.8    1.7   8.4     46.4 
 80.90   0.40     1.8  pbd+03    7.90   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.0    8.6    56.0  -100000   -100000   -100000      1.3   8.4     32.1 
 81.30   1.10    12.5  pbd+03   12.30   2.70  pbd+03  -100000    -100000  -100000     ktan     hh09    1.3    8.4    37.2    1.2    7.9    35.3    1.3   8.3     37.2 
 81.30   1.20    11.4  pbd+03   10.70   2.70  pbd+03  -100000    -100000  -100000     ktan     hh09    1.3    8.4    35.5    1.2    7.9    33.7    1.3   8.3     35.5 
 81.50  -0.00    -0.7  pbd+03    6.00   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.3    8.7    54.5    2.5    8.0    45.3    1.2   8.4     27.8 
 81.50   0.60     0.7  pbd+03   78.40   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.1    8.6   123.1  -100000   -100000   -100000      1.2   8.4     65.4 
 81.60   2.10    -6.9  pbd+03    3.80   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.2    8.9    54.9    3.5    8.3    48.6    2.9   8.6     42.9 
 81.70   0.50    -0.2  pbd+03   15.50   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.2    8.6    73.2    2.4    8.0    60.4    1.2   8.4     38.1 
 81.70   0.30    10.5  pbd+03    0.20   2.70  pbd+03  -100000    -100000  -100000     ktan     hh09    1.2    8.4     8.9    1.2    7.9     8.9    1.2   8.3  -1000008.9 
 81.87   0.78     1.7   pmg08    0.09   1.40  ccg+98  -100000    -100000  -100000     kfar    pmg08    2.8    8.6    11.8    1.7    7.9     8.5    1.2   8.4  -1000006.7 
 82.00   2.30    -5.1  pbd+03    1.90   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.9    8.8    41.5    3.2    8.2    36.4    2.5   8.5     30.9 
 82.30   2.40    -3.3  pbd+03  104.90   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.6    8.8   149.8    2.8    8.1   126.7    1.9   8.5     97.8 
 82.40   2.50    -4.6  pbd+03   18.30   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    3.7    8.8    85.2    3.0    8.2    74.1    2.2   8.5     60.2 
 82.60   0.40    -9.6  pbd+03   25.30   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.4    9.0   106.6    3.7    8.4    95.0    3.1   8.7     84.4 
 83.80   3.30     5.9  pbd+03    8.00   2.70  pbd+03  -100000    -100000  -100000     ktan     hh09    0.9    8.5    25.2    0.9    8.0    25.2    0.9   8.4     25.2 
 84.80   3.80    -9.6  pbd+03   11.60   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.0    9.0    77.1    3.3    8.4    67.8    2.7   8.7     59.3 
 84.80  -3.50     5.2  pbd+03    0.10   2.70  pbd+03  -100000    -100000  -100000     ktan     hh09    0.8    8.5     5.4    0.7    8.0     4.9    0.8   8.4  -1000005.4 
 84.90  -1.20     5.5  pbd+03    0.50   2.70  pbd+03  -100000    -100000  -100000     ktan     hh09    0.8    8.5     9.2    0.7    8.0     8.4    0.8   8.4  -1000009.2 
 85.20  -0.10    -0.9  pbd+03    1.50   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    2.6    8.7    29.3    1.7    8.0    22.1    0.7   8.5     12.2 
 85.20   0.00   -31.2  pbd+03    1.50   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    6.3   10.1    52.8    5.5    9.3    48.2    5.1   9.5     45.9 
 85.50  -1.00     3.4   rus03  -100000    -100000   -100000     1.0    0.3    rus03  -100000    -100000    -100000   -100000    116.0  -100000   -100000    116.0  -100000   -100000    116.0 
 87.60  -3.80     2.8   rus03  -100000    -100000   -100000     0.9    0.3    rus03  -100000    -100000    -100000   -100000     47.0  -100000   -100000     47.0  -100000   -100000     47.0 
 90.20   1.70   -60.9  pbd+03    1.00   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    8.6   12.1    56.8    7.6   11.1    52.3    7.0  11.1     49.5 
 90.20   2.10   -65.6  pbd+03    0.10   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    9.1   12.5    27.4    8.1   11.4    25.4    7.5  11.3     24.1 
 93.10   2.80   -61.0  pbd+03    2.80   2.70  pbd+03   6.3    1.1    rus03  -100000    -100000    -100000   -100000     65.0  -100000   -100000     65.0  -100000   -100000     65.0 
 94.40  -5.50     0.9  pbd+03    1.90   2.70  pbd+03   0.9    0.04   rus03  -100000    -100000    -100000   -100000     15.6  -100000   -100000     15.6  -100000   -100000     15.6 
 94.50  -1.50   -38.6   rus03    2.30   2.70  pbd+03   3.6    0.8    rus03  -100000    -100000    -100000   -100000     41.9  -100000   -100000     41.9  -100000   -100000     41.9 
 95.40  16.80    -4.0   rus03  -100000    -100000   -100000     0.4    0.04   rus03  -100000    -100000    -100000   -100000   -100000    -100000   -100000   -100000    -100000   -100000  -100000    
 96.00   2.00   -74.0   rus03  -100000    -100000   -100000     9.6    0.4    rag07  -100000    -100000    -100000   -100000     74.7  -100000   -100000     74.7  -100000   -100000     74.7 
 96.30   2.60   -95.0   rus03    0.60   2.70  pbd+03   9.7    2.9    rus03  -100000    -100000    -100000   -100000     51.9  -100000   -100000     51.9  -100000   -100000     51.9 
 96.30  -0.20   -54.2   rus03  -100000    -100000   -100000     8.88   0.61   rag07  -100000    -100000    -100000   -100000     45.1  -100000   -100000     45.1  -100000   -100000     45.1 
 97.60   3.20   -72.5  pbd+03    0.70   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    9.0   13.2    52.0    7.9   12.0    47.7    7.2  11.9     44.8 
 99.10   7.40   -13.9  pbd+03    0.20   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    2.5    9.3    14.6    2.0    8.6    12.6    1.5   8.9     10.4 
 99.30   3.70    -2.0   rus03  -100000    -100000   -100000     0.9    0.04   rus03  -100000    -100000    -100000   -100000     59.0  -100000   -100000     59.0  -100000   -100000     59.0 
100.00  10.00    -9.6   rus03  -100000    -100000   -100000     0.6    0.1    rus03  -100000    -100000    -100000   -100000   -100000    -100000   -100000   -100000    -100000   -100000  -100000    
101.40   2.70   -61.0   rus03    0.20   2.70  pbd+03   5.25   0.29   rag07   kout     hh09    7.2   12.2    23.7  -100000   -100000     23.7  -100000   -100000     23.7 
102.90  -0.70   -48.1  pbd+03    2.60   2.70  pbd+03   3.1    0.3    rus03  -100000    -100000    -100000   -100000     39.5  -100000   -100000     39.5  -100000   -100000     39.5 
103.00  -0.80   -48.5  pbd+03    2.70   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    5.7   11.3    60.1    5.0   10.3    55.1    4.4  10.4     50.6 
103.70   2.20   -16.1  pbd+03    0.60   2.70  pbd+03   1.2    0.25   rus03  -100000    -100000    -100000   -100000     12.9  -100000   -100000     12.9  -100000   -100000     12.9 
104.60   1.40   -20.7  pbd+03    1.40   2.70  pbd+03   1.2    0.25   rus03  -100000    -100000    -100000   -100000     17.1  -100000   -100000     17.1  -100000   -100000     17.1 
105.20   7.10   -10.3  pbd+03    0.20   2.70  pbd+03   0.7    0.1    rus03  -100000    -100000    -100000   -100000      6.2  -100000   -100000      6.2  -100000   -100000  -1000006.2 
105.60   0.40   -52.0   rus03    0.70   2.70  pbd+03   2.91   1.4    rag07  -100000    -100000    -100000   -100000     24.4  -100000   -100000     24.4  -100000   -100000     24.4 
106.80   3.30   -65.0  pbd+03    0.60   2.70  pbd+03   8.34   0.6    rag07  -100000    -100000    -100000   -100000     46.8  -100000   -100000     46.8  -100000   -100000     46.8 
106.80   5.30    -8.5  pbd+03    0.70   2.70  pbd+03   0.9    0.1    rus03  -100000    -100000    -100000   -100000     11.2  -100000   -100000     11.2  -100000   -100000     11.2 
107.20  -1.00   -36.0  pbd+03    6.60   2.70  pbd+03   3.7    0.25   rus03  -100000    -100000    -100000   -100000     60.7  -100000   -100000     60.7  -100000   -100000     60.7 
107.30  -0.90   -41.0  pbd+03    0.60   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.6   10.8    31.5    4.0    9.9    28.7    3.4  10.1     25.8 
108.20   0.60   -56.3  pbd+03    1.50   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    6.2   12.0    52.2    5.4   10.9    47.6    4.8  11.0     44.0 
108.20   5.60    -8.8  pbd+03    0.10   2.70  pbd+03   0.9    0.1    rus03  -100000    -100000    -100000   -100000      5.9  -100000   -100000      5.9  -100000   -100000  -1000005.9 
108.30  -1.00   -55.2   rus03    0.60   2.70  pbd+03   5.3    1.1    rus03  -100000    -100000    -100000   -100000     34.7  -100000   -100000     34.7  -100000   -100000     34.7 
108.80  -0.90   -50.1  pbd+03    0.90   2.70  pbd+03   2.39   0.21   rag07  -100000    -100000    -100000   -100000     22.7  -100000   -100000     22.7  -100000   -100000     22.7 
108.80  -1.00   -49.1  pbd+03    1.80   2.70  pbd+03   2.39   0.21   rag07  -100000    -100000    -100000   -100000     28.7  -100000   -100000     28.7  -100000   -100000     28.7 
109.10  -0.30   -47.0  pbd+03    0.40   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    5.1   11.3    29.5    4.4   10.3    26.7    3.9  10.4     24.7 
109.20   1.50   -11.5  pbd+03    0.50   2.70  pbd+03   0.7    0.04   rus03  -100000    -100000    -100000   -100000      8.5  -100000   -100000      8.5  -100000   -100000  -1000008.5 
110.10   0.10   -49.8  pbd+03    2.10   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    5.4   11.5    53.3    4.6   10.5    47.9    4.1  10.6     44.4 
110.10   0.00   -51.7  pbd+03    2.50   2.70  pbd+03   3.0    0.7    rag07  -100000    -100000    -100000   -100000     38.2  -100000   -100000     38.2  -100000   -100000     38.2 
110.20   2.50   -10.0  pbd+03    5.00   2.70  pbd+03   0.7    0.04   rus03  -100000    -100000    -100000   -100000     18.2  -100000   -100000     18.2  -100000   -100000     18.2 
111.30  -0.70   -43.0  pbd+03    1.20   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.6   11.0    39.7    3.9   10.1    35.6    3.4  10.2     32.5 
111.50   0.80   -60.8  pbd+03   28.60   2.70  pbd+03   2.4    0.14   rag07  -100000    -100000    -100000   -100000     74.1  -100000   -100000     74.1  -100000   -100000     74.1 
111.60   0.90   -60.6  pbd+03    0.60   2.70  pbd+03   2.65   0.1   mrm+08  -100000    -100000    -100000   -100000     21.6  -100000   -100000     21.6  -100000   -100000     21.6 
111.60   0.40   -64.5  pbd+03    2.20   2.70  pbd+03   2.4    0.14   rag07  -100000    -100000    -100000   -100000     31.5  -100000   -100000     31.5  -100000   -100000     31.5 
111.90   4.10     5.8   rus03  -100000    -100000   -100000     1.1    0.3    rus03  -100000    -100000    -100000   -100000   -100000    -100000   -100000   -100000    -100000   -100000  -100000    
112.20   0.20   -41.8  pbd+03    7.30   2.70  pbd+03   3.2    0.25   rus03  -100000    -100000    -100000   -100000     57.0  -100000   -100000     57.0  -100000   -100000     57.0 
113.60  -0.70   -42.7  pbd+03    6.90   2.70  pbd+03   3.53   0.17   rag07  -100000    -100000    -100000   -100000     59.3  -100000   -100000     59.3  -100000   -100000     59.3 
114.60   0.20   -33.0   rus03  -100000    -100000   -100000     1.7    0.5    rus03  -100000    -100000    -100000   -100000     19.0  -100000   -100000     19.0  -100000   -100000     19.0 
115.00   3.20   -63.6  pbd+03    0.20   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    6.7   12.9    28.1    5.9   11.7    25.8    5.2  11.7     23.7 
115.80  -1.60   -40.8  pbd+03    1.60   2.70  pbd+03   2.5    0.5    rus03  -100000    -100000    -100000   -100000     29.1  -100000   -100000     29.1  -100000   -100000     29.1 
117.60   2.30   -43.7   rus03    2.30   2.70  pbd+03   2.6    0.27   rag07  -100000    -100000    -100000   -100000     33.8  -100000   -100000     33.8  -100000   -100000     33.8 
118.10   5.00    -9.1  pbd+03    9.50   2.70  pbd+03   0.7    0.04   rus03  -100000    -100000    -100000   -100000     22.6  -100000   -100000     22.6  -100000   -100000     22.6 
118.60  -1.30   -40.8  pbd+03    2.10   2.70  pbd+03   3.12   0.34   rag07  -100000    -100000    -100000   -100000     36.8  -100000   -100000     36.8  -100000   -100000     36.8 
119.40  -0.90  -100000    pbd+03    2.60   2.70  pbd+03   3.12   0.34   rag07  -100000    -100000    -100000   -100000     39.5  -100000   -100000     39.5  -100000   -100000     39.5 
119.40  -0.80   -34.5  pbd+03    0.60   2.70  pbd+03   3.12   0.34   rag07  -100000    -100000    -100000   -100000     24.2  -100000   -100000     24.2  -100000   -100000     24.2 
120.40   2.00   -49.0   rus03    0.10   2.70  pbd+03   1.09   0.21   rag07  -100000    -100000    -100000   -100000      6.3  -100000   -100000      6.3  -100000   -100000  -1000006.3 
122.60   0.10   -42.3   rus03  -100000    -100000   -100000     5.3    1.6    rus03  -100000    -100000    -100000   -100000   -100000    -100000   -100000   -100000    -100000   -100000  -100000    
123.00   3.00   -10.3  pbd+03    0.30   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    1.1    9.2     9.6    0.8    8.5     7.8    0.5   8.8  -1000005.7 
123.10  -6.30   -29.7  pbd+03    8.40   2.70  pbd+03   2.9    0.4    rus03  -100000    -100000    -100000   -100000     55.9  -100000   -100000     55.9  -100000   -100000     55.9 
123.20  -6.30   -30.4  pbd+03    4.30   2.70  pbd+03   2.9    0.4    rus03  -100000    -100000    -100000   -100000     44.7  -100000   -100000     44.7  -100000   -100000     44.7 
124.00  -1.90    +3.0   rus03  -100000    -100000   -100000     0.2    0.1    rus03  -100000    -100000    -100000   -100000   -100000    -100000   -100000   -100000    -100000   -100000  -100000    
124.90   0.30   -43.0  pbd+03    0.20   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    4.2   11.5    20.6    3.6   10.5    18.6    3.1  10.6     16.8 
132.20  -0.70   -56.6  pbd+03    0.60   2.70  pbd+03  -100000    -100000  -100000     kout     hh09    6.2   13.5    38.5    5.3   12.3    34.7    4.6  12.1     31.6 
133.70   1.20   -40.1  pbd+03   79.10   2.70  pbd+03   2.3    0.25   rus03  -100000    -100000    -100000   -100000    101.1  -100000   -100000    101.1  -100000   -100000    101.1 
