ID   	l		b		Name   	PK	HelioVel(km/s) HelioVelUncert(km/s)
788	357.3099	-06.5875	SB50 	  	0.0	15.0
789	357.4824	-03.2480	M2-16	357- 3 2 	90.0 	2.5
790	357.4088	-03.5485	M2-18	357- 3 4 	-21.1 	0.9
791	357.4913	-04.6870	M2-22	357- 4 2	-103.3	10.3
792	357.4083	-07.2663	SB51 	 	-222.0	15.0
793	357.5379	+03.2548	M3-42	357+ 3 4	-267.2	14.0
794	357.6248	+02.6029	H1-18	357+ 2 4	-221.5 	3.9
795	357.6070	+01.7954	H1-23	357+ 1 1 	-72.5 	3.9
796	357.6553	+01.0692	TrBr4	357+ 1 3	-122.0	60.0
797	357.6323	-03.3325	H2-29	357- 3 3 	107.0	18.7
798	357.9412	-05.1120	M1-34	357- 5 1 	10.5	10.3
799	357.9933	-03.8423	H2-30	358- 3 2 	-32.0	15.0
800	357.9843	+09.3233	Th3-1	358+ 9 1 	-17.2	24.7
801	358.0631	+07.4899	TeJu8 	  	10.1	14.6
802	358.0171	+02.6931	Th3-23	358+ 2 2 	11.7 	5.6
803	358.0098	-05.1554	Pe1-11	358- 5 1	-130.6	14.0
804	358.2432	+04.2887	M3-8	358+ 4 1 	76.6 	9.1
805	358.2417	+03.6343	M3-10	358+ 3 1	-131.3 	0.3
806	358.2221	+03.5655	H2-10	358+ 3 2 	44.1	10.2
807	358.2340	-01.1846	BlD	358- 1 1 	-30.9 	3.5
808	358.3515	+03.0906	H1-17	358+ 3 7 	-29.7 	4.1
809	358.3839	+01.2075	BlB	358+ 1 4	-108.2 	9.4
810	358.3977	-02.5057	Al2-O	358- 2 4 	-78.8 	3.6
811	358.3443	-07.3326	SB52 	  	-49.0	15.0
812	358.3463	-21.6051	IC1297	358-21 1 	10.3 	1.5
813	358.4145	+03.3900	Th3-19	358+ 3 3 	122.0	15.0
814	358.3975	-02.5056	Al2-P	358- 2 6	-249.0	15.0
815	358.5362	+05.4704	M3-39	358+ 5 1 	1.5	12.7
816	358.5299	+03.7070	Al2-B	358+ 3 9	-158.0	10.6
817	358.3975	-02.5056	M4-7	358- 2 1	-233.8 	3.7
818	358.5147	-04.2262	H1-46	358- 4 1 	-44.3 	0.2
819	358.5039	-07.3378	NGC6563	358- 7 1 	-29.5 	3.6
820	358.6501	+07.8772	M3-36	358+ 7 1 	1.4 	2.5
821	358.6959	+01.8633	M4-6	358+ 1 1	-272.9	13.0
822	358.6527	-05.5738	M3-51	358- 5 4 	31.8	14.1
823	358.7389	+05.2641	M3-40	358+ 5 2 	32.8	12.1
824	358.7511	-02.7578	Al2-R	358- 2 5	-119.0	40.0
825	358.7456	-05.1693	SB53 	  	-14.0	15.0
826	358.7262	-05.2809	H1-50	358- 5 3 	70.3 	2.0
827	358.8593	+04.1322	SaWe2	358+ 4 3 	46.0	15.0
828	358.8325	+04.0685	Th3-15	358+ 4 2 	33.0	15.0
829	358.8866	+03.0523	Th3-26	358+ 3 8 	197.4 	5.2
830	358.9687	+03.3994	H1-19	358+ 3 4 	23.4 	6.4
831	358.9850	+03.2283	H1-20	358+ 3 6 	189.5 	4.9
832	358.9595	-00.7215	M1-26	358- 0 2 	-7.2 	5.1
833	358.9870	-03.7471	H1-44	358- 3 1 	97.1 	5.7
834	359.0379	+02.8299	Al2-G	359+ 2 5	-262.0	15.0
835	359.0062	-04.1687	M3-48	359- 4 1 	-12.0 	4.7
836	359.0822	-04.8142	M2-25	359- 4 3 	10.6	10.2
837	359.1663	+15.1196	A40	359+15 1 	2.0	15.0
838	359.1156	-01.7199	M1-29	359- 1 1 	-41.0 	1.0
839	359.1761	-02.3010	M3-16	359- 2 2 	63.4 	1.8
840	359.1013	-02.9221	M3-46	359- 2 4 	-71.0	40.0
841	359.2965	+04.7623	Th3-14	359+ 4 1	-239.2	14.0
842	359.2360	+01.2180	19W32	359+ 1 3 	55.3 	5.4
843	359.3967	+03.6275	Al2-E	359+ 3 4 	-58.6 	6.3
844	359.3910	+01.4050	Th3-35	359+ 1 1 	54.5	11.4
845	359.3569	-00.9800	Hb5	359- 0 1 	-24.0 	1.7
846	359.3853	-01.8140	M3-44	359- 1 2 	-99.2 	4.4
847	359.3600	-03.1020	M3-17	359- 3 1 	-32.6	11.5
848	359.3700	-06.0417	SB54 	  	38.0	15.0
849	359.4872	+02.3635	Th3-32	359+ 2 4	-167.0	40.0
850	359.4949	-03.4651	H2-33	359- 3 2 	107.0	15.0
851	359.4426	-08.5877	SB55 	  	163.0	15.0
852	359.6918	+02.2379	Al2-I	359+ 2 6 	97.5	10.0
853	359.6653	-04.8188	H2-36	359- 4 4	-119.7	31.2
854	359.7396	-01.8013	M3-45	359- 1 3 	28.3 	4.6
855	359.7147	-02.6917	H1-40	359- 2 3 	64.0 	2.5
856	359.7578	-04.4634	KFL3 	  	204.6	10.3
857	359.8673	+06.9115	M3-37	359+ 6 1 	-74.2	10.2
858	359.8942	+05.6218	M2-12	359+ 5 1 	63.4	10.3
859	359.8924	+05.2505	TeJu19 	  	-34.4	14.6
860	359.8029	+03.7495	Th3-25	359+ 3 2 	-92.7 	3.7
861	359.8851	+02.4749	Th3-33	359+ 2 3 	72.0	40.0
862	359.8515	+01.5387	K6-6 	 	-161.0 	5.6
863	359.8970	-07.2723	M2-32	359- 7 1 	-54.3 	2.0
864	359.9332	+05.1889	M3-9	359+ 5 2 	-83.9 	4.4
865	359.9520	-04.5982	M2-27	359- 4 2 	144.8 	0.2
866	359.9399	-05.4442	KFL9 	  	0.0	19.0
867	359.9490	-07.4106	SB56 	  	222.0	15.0
